order_id,customer_id,order_date,Order Status,sub_total,order_total,total_quantity,Product Details,day,month,coupon
1137,726,19/04/2013,Shipped,186.0,148.8,3,"Product ID: 511, Product Qty: 1, Product SKU: 501-Black-XS, Product Name: Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 512, Product Qty: 1, Product SKU: 601-Black-XS, Product Name: Camisole, Black, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 514, Product Qty: 1, Product SKU: 501-White-XS, Product Name: Tank, White, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 62.00, Product Total Price: 62.00",19,04,True
1144,550,24/04/2013,Shipped,212.0,169.6,3,"Product ID: 537, Product Qty: 2, Product SKU: 401-White-L, Product Name: Crew Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 62.00, Product Total Price: 124.00|Product ID: 542, Product Qty: 1, Product SKU: 1060-White-M/L, Product Name: Robe, White, Product Weight: 1.0000, Product Variation Details: Size: M/L, Product Unit Price: 88.00, Product Total Price: 88.00",24,04,True
1150,654,8/5/2013,Shipped,323.0,258.4,5,"Product ID: 509, Product Qty: 1, Product SKU: 401-Black-M, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 537, Product Qty: 1, Product SKU: 401-White-M, Product Name: Crew Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 552, Product Qty: 1, Product SKU: 1070-Black-M, Product Name: Legging, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 75.00, Product Total Price: 75.00|Product ID: 566, Product Qty: 1, Product SKU: 401-Java-M, Product Name: Crew Neck, Short Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 567, Product Qty: 1, Product SKU: 401-Navy-M, Product Name: Crew Neck, Short Sleeve, Navy, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00",8,5,True
1428,42,28/04/2014,Shipped,62.0,55.1,1,"Product ID: 567, Product Qty: 1, Product SKU: 401-Navy-S, Product Name: Crew Neck, Short Sleeve, Navy, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 63.80, Product Total Price: 63.80",28,04,True
1432,766,29/04/2014,Shipped,656.0,524.8,10,"Product ID: 501, Product Qty: 1, Product SKU: 301-Black-M, Product Name: V-Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 507, Product Qty: 1, Product SKU: 301-White-M, Product Name: V-Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 555, Product Qty: 1, Product SKU: 802-White-M, Product Name: Turtleneck, Long Sleeve, White, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-M, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 559, Product Qty: 2, Product SKU: 501-Java-M, Product Name: Tank, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 124.00|Product ID: 564, Product Qty: 1, Product SKU: 301-Java-M, Product Name: V-Neck, Short Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 577, Product Qty: 1, Product SKU: 802-Java-M, Product Name: Turtleneck, Long Sleeve, Java, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 587, Product Qty: 1, Product SKU: 501-Chili Pepper Red-M, Product Name: Tank, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 588, Product Qty: 1, Product SKU: 802-Chili Pepper Red-M, Product Name: Turtleneck, Long Sleeve, Chili Pepper Red, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 71.00, Product Total Price: 71.00",29,04,True
1433,863,30/04/2014,Shipped,75.0,65.5,1,"Product ID: 552, Product Qty: 1, Product SKU: 1070-Black-S, Product Name: Legging, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 75.00, Product Total Price: 75.00",30,04,True
1434,250,30/04/2014,Shipped,90.0,77.5,2,"Product ID: 491, Product Qty: 2, Product SKU: 101-Natural-S, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 45.00, Product Total Price: 90.00",30,04,True
1444,233,9/5/2014,Shipped,103.0,82.4,2,"Product ID: 522, Product Qty: 1, Product SKU: 1040-White-M, Product Name: Night Gown, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 42.19, Product Total Price: 42.19|Product ID: 587, Product Qty: 1, Product SKU: 501-Chili Pepper Red-L, Product Name: Tank, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 63.80, Product Total Price: 63.80",9,5,True
1440,581,6/5/2014,Shipped,131.0,104.8,2,"Product ID: 537, Product Qty: 1, Product SKU: 401-White-S, Product Name: Crew Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 543, Product Qty: 1, Product SKU: 402-White-S, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00",6,5,True
1431,868,29/04/2014,Shipped,138.0,110.4,2,"Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-XS, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 586, Product Qty: 1, Product SKU: 402-Chili Pepper Red-S, Product Name: Crew Neck, Long Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00",29,04,True
1429,721,29/04/2014,Shipped,152.0,121.6,3,"Product ID: 491, Product Qty: 2, Product SKU: 101-Natural-M, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 45.00, Product Total Price: 90.00|Product ID: 559, Product Qty: 1, Product SKU: 501-Java-M, Product Name: Tank, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00",29,04,True
1436,846,1/5/2014,Shipped,185.0,148.0,2,"Product ID: 525, Product Qty: 1, Product SKU: 1050-Black-S, Product Name: EveryWear Luxury Pant, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 99.00, Product Total Price: 99.00|Product ID: 593, Product Qty: 1, Product SKU: 2001-Black-S, Product Name: Droop Neck, Tank, Black, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 86.00, Product Total Price: 86.00",1,5,True
1450,865,12/5/2014,Shipped,193.0,154.4,3,"Product ID: 537, Product Qty: 1, Product SKU: 401-White-M, Product Name: Crew Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 549, Product Qty: 1, Product SKU: 402-Java-M, Product Name: Crew Neck, Long Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 567, Product Qty: 1, Product SKU: 401-Navy-S, Product Name: Crew Neck, Short Sleeve, Navy, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00",12,5,True
1437,554,1/5/2014,Shipped,198.0,158.4,3,"Product ID: 516, Product Qty: 1, Product SKU: 1010-Black-S, Product Name: Lounge Short, Black LIMITED SIZES, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 20.00, Product Total Price: 20.00|Product ID: 523, Product Qty: 1, Product SKU: 1040-Black-XS, Product Name: Night Gown, Black, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 79.00, Product Total Price: 79.00|Product ID: 525, Product Qty: 1, Product SKU: 1050-Black-XS, Product Name: EveryWear Luxury Pant, Black, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 99.00, Product Total Price: 99.00",1,5,True
1430,552,29/04/2014,Shipped,20.0,21.5,1,"Product ID: 516, Product Qty: 1, Product SKU: 1010-Black-XS, Product Name: Lounge Short, Black LIMITED SIZES, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 20.00, Product Total Price: 20.00",29,04,True
1445,517,9/5/2014,Shipped,213.0,170.4,3,"Product ID: 555, Product Qty: 3, Product SKU: 802-White-XS, Product Name: Turtleneck, Long Sleeve, White, Product Weight: 0.3000, Product Variation Details: Size: XS, Product Unit Price: 71.00, Product Total Price: 213.00",9,5,True
1446,720,10/5/2014,Shipped,228.0,182.4,4,"Product ID: 491, Product Qty: 2, Product SKU: 101-Natural-M, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 45.00, Product Total Price: 90.00|Product ID: 495, Product Qty: 2, Product SKU: 202-Natural-M, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 138.00",10,5,True
1442,517,8/5/2014,Shipped,284.0,227.2,4,"Product ID: 555, Product Qty: 3, Product SKU: 802-White-S, Product Name: Turtleneck, Long Sleeve, White, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 71.00, Product Total Price: 213.00|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-S, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 71.00, Product Total Price: 71.00",8,5,True
1443,769,8/5/2014,Shipped,445.0,356.0,7,"Product ID: 491, Product Qty: 1, Product SKU: 101-Natural-L, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 45.00, Product Total Price: 45.00|Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-L, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 496, Product Qty: 1, Product SKU: 202-Black-L, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 512, Product Qty: 1, Product SKU: 601-Black-L, Product Name: Camisole, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 513, Product Qty: 1, Product SKU: 601-White-L, Product Name: Camisole, White, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 569, Product Qty: 1, Product SKU: 202-Grey-L, Product Name: Modest Scoop, Long Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 583, Product Qty: 1, Product SKU: 202-Chili Pepper Red-L, Product Name: Modest Scoop, Long Sleeve, Chili Pepper Red, Product Weight: 0.3500, Product Variation Details: Size: Large, Product Unit Price: 69.00, Product Total Price: 69.00",8,5,True
1975,242,8/5/2015,Shipped,62.0,55.1,1,"Product ID: 511, Product Qty: 1, Product SKU: 501-Black-M, Product Name: Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 66.74, Product Total Price: 66.74",8,5,True
1962,1139,5/5/2015,Shipped,69.0,60.7,1,"Product ID: 607, Product Qty: 1, Product SKU: 230-Fuchsia Purple-S, Product Name: Scoop Neck, 3/4 Sleeve, Fuchsia Purple, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 71.00, Product Total Price: 71.00",5,5,True
1958,847,4/5/2015,Shipped,114.0,91.2,2,"Product ID: 498, Product Qty: 1, Product SKU: 201-Natural-XS, Product Name: Modest Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 52.00, Product Total Price: 52.00|Product ID: 501, Product Qty: 1, Product SKU: 301-Black-XS, Product Name: V-Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 62.00, Product Total Price: 62.00",4,5,True
1960,984,4/5/2015,Shipped,124.0,99.2,2,"Product ID: 514, Product Qty: 1, Product SKU: 501-White-M, Product Name: Tank, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 537, Product Qty: 1, Product SKU: 401-White-M, Product Name: Crew Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00",4,5,True
1959,885,4/5/2015,Shipped,124.0,99.2,2,"Product ID: 501, Product Qty: 1, Product SKU: 301-Black-S, Product Name: V-Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 509, Product Qty: 1, Product SKU: 401-Black-S, Product Name: Crew Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00",4,5,True
1961,985,5/5/2015,Shipped,124.0,99.2,2,"Product ID: 559, Product Qty: 1, Product SKU: 501-Java-XL, Product Name: Tank, Java, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 564, Product Qty: 1, Product SKU: 301-Java-XL, Product Name: V-Neck, Short Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 62.00, Product Total Price: 62.00",5,5,True
1973,977,8/5/2015,Shipped,124.0,99.2,2,"Product ID: 559, Product Qty: 1, Product SKU: 501-Java-S, Product Name: Tank, Java, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 574, Product Qty: 1, Product SKU: 501-Slate Gray-S, Product Name: Tank, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00",8,5,True
1948,205,28/04/2015,Shipped,124.0,99.2,2,"Product ID: 511, Product Qty: 2, Product SKU: 501-Black-S, Product Name: Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 124.00",28,04,True
1952,671,2/5/2015,Shipped,131.0,104.8,2,"Product ID: 506, Product Qty: 1, Product SKU: 202-White-M, Product Name: Modest Scoop, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 507, Product Qty: 1, Product SKU: 301-White-M, Product Name: V-Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00",2,5,True
1963,543,5/5/2015,Shipped,131.0,104.8,2,"Product ID: 501, Product Qty: 1, Product SKU: 301-Black-S, Product Name: V-Neck, Short Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 508, Product Qty: 1, Product SKU: 302-White-S, Product Name: V-Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00",5,5,True
1974,1031,8/5/2015,Shipped,148.0,118.4,4,"Product ID: 516, Product Qty: 1, Product SKU: 1010-Black-XS, Product Name: Lounge Short, Black, Size XS Only, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 14.00, Product Total Price: 14.00|Product ID: 526, Product Qty: 1, Product SKU: 1020-White-XS, Product Name: Lace Trim Boyshort, White, Product Weight: 0.1000, Product Variation Details: Size: XS, Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 567, Product Qty: 1, Product SKU: 401-Navy-S, Product Name: Crew Neck, Short Sleeve, Navy, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 603, Product Qty: 1, Product SKU: 501-Fuchsia Purple-S, Product Name: Tank, Fuchsia Purple, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 62.00, Product Total Price: 62.00",8,5,True
1954,856,3/5/2015,Shipped,186.0,148.8,3,"Product ID: 574, Product Qty: 1, Product SKU: 501-Slate Gray-L, Product Name: Tank, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 593, Product Qty: 1, Product SKU: 2001-Black-L, Product Name: Droop Neck, Tank, Black, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 86.00, Product Total Price: 86.00|Product ID: 621, Product Qty: 1, Product SKU: 3000-Slate Gray-One size, Product Name: Scarf, Slate Gray, Product Weight: 0.3000, Product Variation Details: One Size: Yes, Product Unit Price: 38.00, Product Total Price: 38.00",3,5,True
1964,554,5/5/2015,Shipped,186.0,148.8,3,"Product ID: 511, Product Qty: 1, Product SKU: 501-Black-XS, Product Name: Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 603, Product Qty: 1, Product SKU: 501-Fuchsia Purple-XS, Product Name: Tank, Fuchsia Purple, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 636, Product Qty: 1, Product SKU: 501-Ivory-XS, Product Name: Tank, Ivory, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 62.00, Product Total Price: 62.00",5,5,True
1972,554,8/5/2015,Shipped,186.0,148.8,3,"Product ID: 562, Product Qty: 1, Product SKU: 901-Java-XS, Product Name: Racerback Tank, Java, Product Weight: 0.3000, Product Variation Details: Size: XS, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 574, Product Qty: 1, Product SKU: 501-Slate Gray-XS, Product Name: Tank, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 636, Product Qty: 1, Product SKU: 501-Ivory-XS, Product Name: Tank, Ivory, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 62.00, Product Total Price: 62.00",8,5,True
1944,562,28/04/2015,Shipped,186.0,148.8,3,"Product ID: 512, Product Qty: 1, Product SKU: 601-Black-XL, Product Name: Camisole, Black, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 536, Product Qty: 2, Product SKU: 501-Natural-L, Product Name: Tank, Natural, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 62.00, Product Total Price: 124.00",28,04,True
1977,720,10/5/2015,Shipped,193.0,154.4,3,"Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-M, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 511, Product Qty: 1, Product SKU: 501-Black-M, Product Name: Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 546, Product Qty: 1, Product SKU: 601-Natural-M, Product Name: Camisole, Natural, Sizes Medium, Large and XL Only, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00",10,5,True
1967,865,6/5/2015,Shipped,200.0,160.0,3,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-M, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 564, Product Qty: 1, Product SKU: 301-Java-M, Product Name: V-Neck, Short Sleeve, Java, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 572, Product Qty: 1, Product SKU: 402-Slate Gray-M, Product Name: Crew Neck, Long Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00",6,5,True
1966,735,5/5/2015,Shipped,207.0,165.6,3,"Product ID: 496, Product Qty: 1, Product SKU: 202-Black-M, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 607, Product Qty: 1, Product SKU: 230-Fuchsia Purple-M, Product Name: Scoop Neck, 3/4 Sleeve, Fuchsia Purple, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00|Product ID: 609, Product Qty: 1, Product SKU: 230-White-M, Product Name: Scoop Neck, 3/4 Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00",5,5,True
1950,1135,29/04/2015,Shipped,38.0,35.9,1,"Product ID: 621, Product Qty: 1, Product SKU: 3000-Slate Gray-One size, Product Name: Scarf, Slate Gray, Product Weight: 0.3000, Product Variation Details: One Size: Yes, Product Unit Price: 38.00, Product Total Price: 38.00",29,04,True
3758,1596,29/04/2019,Shipped,56.0,44.8,1,"Product ID: 671, Product Qty: 1, Product SKU: 3000-White, Product Name: Scarf, Product Weight: 0.3000, Product Variation Details: Color: White, Size: One Size, Product Unit Price: 56.00, Product Total Price: 56.00",29,04,True
3762,1589,1/5/2019,Shipped,74.0,59.2,1,"Product ID: 653, Product Qty: 1, Product SKU: 401-Navy-M, Product Name: Crew Neck - Short Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Navy, Size: M, Product Unit Price: 76.15, Product Total Price: 76.15",1,5,True
3764,1453,1/5/2019,Shipped,74.0,59.2,1,"Product ID: 653, Product Qty: 1, Product SKU: 401-Black-L, Product Name: Crew Neck - Short Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: L, Product Unit Price: 74.00, Product Total Price: 74.00",1,5,True
3759,1523,30/04/2019,Shipped,74.0,59.2,1,"Product ID: 653, Product Qty: 1, Product SKU: 401-Navy-L, Product Name: Crew Neck - Short Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Navy, Size: L, Product Unit Price: 76.15, Product Total Price: 76.15",30,04,True
3769,1596,4/5/2019,Shipped,80.0,64.0,1,"Product ID: 660, Product Qty: 1, Product SKU: 402-Black-XL, Product Name: Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: XL, Product Unit Price: 80.00, Product Total Price: 80.00",4,5,True
3761,1453,1/5/2019,Shipped,154.0,123.2,2,"Product ID: 653, Product Qty: 1, Product SKU: 401-White-L, Product Name: Crew Neck - Short Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: L, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 662, Product Qty: 1, Product SKU: 230-White-L, Product Name: Scoop Neck - 3/4 Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: L, Product Unit Price: 80.00, Product Total Price: 80.00",1,5,True
3766,1510,3/5/2019,Shipped,164.0,131.2,2,"Product ID: 658, Product Qty: 1, Product SKU: 802-FuchsiaPurple-S, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Fuchsia Purple, Size: S, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 660, Product Qty: 1, Product SKU: 402-ChiliPepperRed-S, Product Name: Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Chili Pepper Red, Size: S, Product Unit Price: 80.00, Product Total Price: 80.00",3,5,True
3757,308,29/04/2019,Shipped,278.0,222.4,3,"Product ID: 660, Product Qty: 1, Product SKU: 402-Navy-L, Product Name: Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Navy, Size: L, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 662, Product Qty: 1, Product SKU: 230-Black-L, Product Name: Scoop Neck - 3/4 Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: L, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 663, Product Qty: 1, Product SKU: 2000-White-L, Product Name: Droop Neck - 3/4 Sleeve, Product Weight: 0.3000, Product Variation Details: Color: White, Size: L, Product Unit Price: 118.00, Product Total Price: 118.00",29,04,True
3778,738,7/5/2019,Shipped,320.0,256.0,4,"Product ID: 662, Product Qty: 2, Product SKU: 230-Black-L, Product Name: Scoop Neck - 3/4 Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: L, Product Unit Price: 80.00, Product Total Price: 160.00|Product ID: 667, Product Qty: 2, Product SKU: 202-Black-L, Product Name: Scoop Neck - Long Sleeve, Product Weight: 0.2000, Product Variation Details: Color: Black, Size: L, Product Unit Price: 80.00, Product Total Price: 160.00",7,5,True
4038,545,1/5/2020,Shipped,80.0,64.0,1,"Product ID: 662, Product Qty: 1, Product SKU: 230-Black-XL, Product Name: Basic Scoop Neck - 3/4 Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: XL, Product Unit Price: 80.00, Product Total Price: 80.00",1,5,True
4039,1646,6/5/2020,Shipped,222.0,177.6,3,"Product ID: 661, Product Qty: 1, Product SKU: 501-Bluestone-L, Product Name: Tank, Product Weight: 0.3500, Product Variation Details: Color: Bluestone, Size: L, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 665, Product Qty: 1, Product SKU: 301-Black-L, Product Name: V-Neck - Short Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: L, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 665, Product Qty: 1, Product SKU: 301-White-L, Product Name: V-Neck - Short Sleeve, Product Weight: 0.3500, Product Variation Details: Color: White, Size: L, Product Unit Price: 74.00, Product Total Price: 74.00",6,5,True
3069,1420,6/5/2017,Shipped,67.0,53.6,1,"Product ID: 505, Product Qty: 1, Product SKU: 201-White-S, Product Name: Scoop Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 67.00, Product Total Price: 67.00",6,5,True
3075,855,10/5/2017,Shipped,67.0,53.6,1,"Product ID: 511, Product Qty: 1, Product SKU: 501-Black-XL, Product Name: Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 67.00, Product Total Price: 67.00",10,5,True
3083,885,15/05/2017,Shipped,67.0,53.6,1,"Product ID: 505, Product Qty: 1, Product SKU: 201-White-S, Product Name: Scoop Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 67.00, Product Total Price: 67.00",15,05,True
3068,1419,6/5/2017,Shipped,75.0,60.0,1,"Product ID: 552, Product Qty: 1, Product SKU: 1070-Black-XL, Product Name: Legging, Product Weight: 0.3000, Product Variation Details: Size: XL, Product Unit Price: 75.00, Product Total Price: 75.00",6,5,True
3067,61,6/5/2017,Shipped,75.0,60.0,1,"Product ID: 552, Product Qty: 1, Product SKU: 1070-Black-M, Product Name: Legging, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 75.00, Product Total Price: 75.00",6,5,True
